,L1,L2,Attendance,Weather,PitchCondition
698,1.387456886,1.67497386,2,2,1
699,1.698409924,1.025567857,1,2,1
700,1.095142222,1.257748008,3,2,3
701,1.382666181,0.909620647,2,5,1
702,1.717412174,0.656973036,2,6,1
703,0.884947276,1.366614492,2,5,2
704,1.008519595,1.30742326,2,2,1
705,1.038533033,1.469394148,2,5,1
706,1.48602404,0.769851085,1,2,2
707,2.345520864,0.767724691,1,2,1
708,2.666204676,0.587290729,1,2,2
709,0.774515284,1.969565103,2,5,1
710,1.174773229,1.540072345,1,2,2
711,1.292238659,1.096007283,2,2,1
712,1.647258255,0.865577911,3,2,1
713,1.548217663,0.796920038,1,4,1
714,1.685153693,0.949764488,2,2,1
715,2.81514785,0.51775822,2,2,2
716,2.435919815,0.653209603,3,5,1
717,0.90359653,1.672124843,2,2,1
718,1.478097824,1.238720657,2,5,1
719,1.249951574,1.590724478,4,2,2
720,2.203155048,0.534786728,3,5,1
721,1.369346632,0.922129084,2,2,1
722,1.01530996,1.551377449,1,2,1
723,1.364948992,0.954183284,3,5,1
724,0.78073,1.635,2,2,2
725,1.1832815,1.440341685,2,2,2
726,1.780079319,0.728900751,2,5,2
727,1.302182605,1.322771589,4,5,2
728,1.218775877,1.019543772,1,5,2
729,1.415745444,1.46560571,1,2,2
730,1.073599537,1.532192641,2,6,2
731,1.321117489,1.509124007,2,2,2
732,0.931864279,1.760635065,2,5,2
733,1.51201943,1.137257828,2,2,1
734,2.377912454,0.67938891,2,2,1
735,1.489288997,0.967275169,2,2,2
736,1.850350354,0.858076898,2,2,1
737,2.322967647,0.683504796,2,2,2
738,1.180227596,1.043785577,3,5,1
739,1.876991848,0.913859743,3,5,2
740,1.487664211,0.928606304,2,2,2
741,2.27056163,0.588366979,3,2,2
742,0.601521096,1.795023048,3,2,1
743,1.256503656,1.613396791,1,2,1
744,2.500539729,0.688489889,2,2,2
745,0.849079703,2.45069046,2,2,1
746,0.712842095,2.034756564,2,5,2
747,0.646726297,2.431065605,2,5,1
748,1.251167026,1.329274425,2,2,1
749,2.545279981,0.618813664,2,2,2
750,1.00577841,1.18880555,3,2,2
751,2.537106848,0.578238575,1,2,1
752,1.163062513,1.65438018,3,2,2
753,1.704623356,0.85067403,2,2,1
754,1.925522619,0.513536611,1,5,1
755,1.660320673,0.621983225,1,5,1
756,3.059356173,0.325428138,1,2,1
757,1.241483459,1.494142324,2,2,2
758,1.014192505,2.291414964,3,2,2
759,1.619082992,0.956476545,2,5,1
760,1.507053809,1.053402026,3,5,7
761,1.629253207,0.793862201,1,2,2
762,1.264316382,1.373050946,1,2,2
763,2.533097184,0.54387565,1,5,1
764,3.018245575,0.404968197,1,8,3
765,1.230250517,1.329358009,3,5,3
766,1.884702708,0.823419753,1,3,2
767,1.354351851,0.810514233,2,2,1
768,0.82061288,1.724532271,2,7,9
769,0.984747717,1.018219303,3,2,1
770,0.930845885,1.603453001,1,2,2
771,1.196996728,1.334907615,3,2,1
772,1.989333932,0.987487524,3,2,1
773,1.447946984,1.242259521,1,2,2
774,0.944317288,1.279189299,3,5,1
775,1.634579551,0.761628368,3,2,1
776,1.262971938,1.066767411,1,2,1
777,1.730391914,0.956666294,3,2,1
778,1.630538745,1.044463258,1,2,1
779,0.766738944,1.684117997,1,2,2
780,1.504744608,0.732487756,2,2,1
781,1.292502779,1.262159931,2,5,2
782,1.418071414,0.978879225,5,5,1
783,1.690453565,0.763531918,2,2,2
784,1.18848891,1.359304658,3,3,1
785,1.69659195,0.804709916,1,2,1
786,1.145222007,1.132349319,1,2,1
787,1.576789551,0.832304626,3,5,1
788,1.098524599,1.09186199,2,5,2
789,1.741522117,0.945796476,2,5,1
790,1.209054231,1.085389481,1,5,1
791,0.854632836,1.517725791,1,5,1
792,1.468814574,0.790520883,1,13,5
793,1.136736989,1.203747477,1,4,3
794,1.368188884,0.860737078,1,2,2
795,1.289877928,1.140544831,1,2,1
796,1.205385265,1.295171492,1,2,1
797,2.319692067,0.779681093,3,2,2
798,1.817827388,1.080635382,2,2,1
799,1.045082188,1.210303478,1,2,1
800,1.243431136,1.254862648,3,4,6
801,0.976950616,1.332484204,3,2,2
802,1.375705355,1.070473515,1,5,2
803,1.675462866,0.836890235,1,2,1
804,0.919242502,1.502591437,1,5,7
805,0.896721897,1.59574329,1,5,1
806,1.733387958,1.071980411,3,2,1
807,2.293208283,0.693592717,1,1,2
808,1.717243803,0.735819465,2,2,2
809,1.365248346,1.242363744,3,4,2
810,1.174602831,0.836535254,1,5,1
811,1.123337238,1.295421872,1,4,2
812,1.685750236,1.236021933,3,2,2
813,1.855509036,0.654036794,1,2,2
814,1.117593652,1.514896042,1,2,1
815,1.098275083,1.466412671,2,5,6
816,1.421791182,0.840522727,1,2,1
817,2.170532481,0.537128531,1,4,3
818,2.155244848,0.78772301,1,2,2
819,1.157251265,1.423280372,1,2,1
820,1.77589111,0.614565114,2,2,2
821,1.675214475,0.813439107,1,2,2
822,0.595823131,1.907214658,3,2,1
823,1.070508785,1.447042741,1,5,1
824,1.753212739,0.809155604,1,2,1
825,1.685869151,0.68757679,3,2,2
826,1.296028661,1.207755501,3,2,1
827,1.351498447,0.970976618,3,2,2
828,1.296463781,1.438993903,1,2,1
829,1.972614554,0.614026426,1,1,2
830,0.947726735,1.472170696,1,2,1
831,1.473462709,0.813552245,1,5,2
832,1.534697777,1.005341855,3,2,2
833,1.361184359,0.993532582,1,4,1
834,1.779687185,1.091785722,3,4,3
835,3.115833909,0.286687271,1,5,1
836,1.066025601,1.73238565,1,5,2
837,1.74940629,0.730127736,1,2,1
838,1.163402541,1.153412516,1,10,1
839,1.63688336,0.95468791,3,1,1
840,2.299282951,0.563285864,3,2,2
841,1.923076706,1.089413973,1,2,4
842,0.923597665,1.432761679,1,4,3
843,1.441611229,1.503466325,3,2,1
844,1.387127304,0.915313044,3,2,1
845,3.642395913,0.405731016,2,2,1
846,0.780059086,1.194640338,2,2,2
847,1.654738891,0.941315424,1,2,2
848,2.051648246,0.553220287,1,6,1
849,1.518169504,0.750915201,3,2,2
850,1.535719388,0.996803064,1,2,1
851,1.772227472,0.782709656,3,6,3
852,2.156701521,0.678930754,3,4,1
853,2.154504451,0.961956962,3,2,1
854,2.066127387,0.734372579,3,2,1
855,0.876849952,1.381549664,1,2,1
856,1.241433355,1.149661076,3,5,1
857,1.373201212,1.166306489,2,2,1
858,1.078175162,1.869271229,1,2,2
859,2.148575878,0.775208895,1,5,1
860,2.197236443,0.696049577,2,2,2
861,1.349780222,0.991773017,1,5,1
862,0.880720153,1.536639664,1,5,1
863,1.652695455,0.944874136,3,5,1
864,1.361017244,1.711717594,1,5,1
865,1.767383482,0.93019444,2,5,2
866,1.466868968,1.332100714,1,4,3
867,1.642093062,1.260874075,1,5,2
868,1.7194734,1.004369631,1,2,3
869,1.46861792,0.907385187,2,2,1
870,1.346083317,0.858608165,1,2,2
871,0.532099353,2.580463723,1,5,2
872,1.762364902,0.710740366,3,2,1
873,0.951171588,1.304272332,2,6,2
874,1.675546549,1.231950312,1,2,5
875,2.369074918,0.699073784,1,5,2
876,1.079719034,1.254510458,3,5,5
877,1.225925051,1.113765685,1,5,1
878,0.862621278,1.687929646,1,2,1
879,1.98454713,0.93891845,3,2,1
880,1.964810615,0.679016191,1,2,2
881,0.616240587,2.033739054,3,5,1
882,1.989173401,0.877833837,1,5,1
883,1.761955662,0.674790388,3,4,3
884,1.11702147,1.662090175,3,5,6
885,0.928105692,1.690305074,1,4,3
886,1.195659916,1.189770078,1,5,1
887,0.971663143,1.60381382,3,2,1
888,1.643298665,0.433893675,1,2,1
889,1.528522095,0.769236833,2,2,1
890,1.747401948,0.984856036,1,2,1
891,1.114867013,0.95373757,1,2,1
892,1.937167756,0.679655346,3,2,2
893,0.697806024,1.541718863,1,3,7
894,0.962193507,1.406045347,1,2,2
895,1.207110764,1.477797656,3,2,1
896,1.429341108,1.297790388,3,2,1
897,1.342625151,1.086093589,1,1,3
898,1.849971231,0.98528618,4,2,1
899,1.758552193,1.341033277,2,2,1
900,1.949949654,0.761035161,1,2,1
901,1.364640071,0.8546871,3,2,2
902,0.583037033,2.440315988,1,5,2
903,1.362790904,1.173402294,1,5,1
904,1.820221547,0.715931122,1,2,2
905,1.117732521,1.197544803,1,2,1
906,2.200107296,0.630892494,1,5,2
907,1.491506025,0.9942455,1,2,2
908,1.375501985,0.921601752,1,5,1
909,1.53629484,0.670974388,1,5,1
910,1.264350682,1.174640297,1,2,2
911,1.28632863,0.847597441,1,5,2
912,1.597322596,0.808113316,3,2,2
913,0.951592756,1.208355687,3,4,3
914,1.048665193,1.156630434,1,5,1
915,1.614187816,0.89798695,3,2,1
916,1.494396027,0.974317167,1,5,6
917,1.506349386,1.137402759,1,2,1
918,1.6056218,1.129148365,3,5,1
919,2.436453449,0.62298018,3,5,2
920,1.33547212,1.003601512,1,5,1
921,0.984597088,1.244746708,3,3,1
922,1.626564747,1.017934554,1,2,1
923,1.393017765,0.786873238,1,2,2
924,1.892306961,0.826742416,1,5,2
925,2,1,2,5,2
926,1.653310195,0.854248778,3,2,2
927,2.86293415,0.50118692,1,6,1
928,1.352664378,1.517926863,1,2,2
929,1.840654515,0.717709634,1,2,1
930,2.910748117,0.482529658,1,2,2
931,0.768871957,1.676661314,2,2,2
932,2.978885727,0.724170012,1,2,1
933,1.379432971,1.199293411,2,2,1
934,0.956410006,1.375153583,1,6,2
935,0.86247678,1.558401369,2,2,2
936,1.802274228,1.091739274,3,2,1
937,1.767922819,0.608071391,1,2,2
938,1.036164383,1.298517108,3,2,2
939,1.433286012,0.865944394,1,2,3
940,1.781961039,0.750403339,1,2,1
941,0.94598386,1.510826721,3,4,3
942,3.031585969,0.494941577,2,2,1
943,3.007301201,0.578065138,1,5,1
944,1.750394243,0.649535732,3,13,1
945,1.436779174,1.500088111,3,2,1
946,1.017396211,1.118381195,1,17,1
947,0.961516196,2.010478221,2,13,2
948,1.246068659,0.970321884,1,2,1
949,2.960724916,0.367231681,3,2,2
950,1.730363442,1.169741725,3,2,1
951,1.192459359,0.997895606,5,5,1
952,1.780467213,1.042133677,3,16,1
953,2.306467136,0.881736732,2,5,1
954,1.035986627,1.431151751,2,16,8
955,1.885493117,0.978732756,1,5,2
956,2.272522361,0.729295231,3,2,2
957,1.690607935,0.967907165,1,2,1
958,0.944860726,1.102398314,3,2,1
959,1.075375923,1.290695991,3,2,1
960,2.38082546,0.566316505,3,2,2
961,1.60290749,1.061910187,3,5,3
962,1.579563762,1.090904486,3,2,2
963,1.479174876,1.084386203,2,2,1
964,2.04255081,0.617342708,3,5,1
965,1.929604679,0.626929882,3,5,1
966,1.039985326,1.471223343,1,2,1
967,1.262633527,1.065443955,3,4,3
968,0.813546633,1.775547462,1,14,2
969,1.120549023,0.95969246,1,5,2
970,1.699403907,0.936596124,1,11,5
971,1.02892381,1.274977744,3,5,2
972,1.305695129,1.211622971,1,2,2
973,1.717458043,0.981017572,1,5,3
974,0.862739327,1.519462092,3,4,1
975,0.921934129,1.675180182,1,5,1
976,1.445213443,1.076503424,2,2,3
977,1.976938224,0.620352327,3,5,1
978,1.195577519,1.399307819,3,5,1
979,1.015435912,1.451990802,2,2,6
980,1.850499695,0.744984118,1,5,2
981,1.983158594,1.052374439,3,2,2
982,1.497832983,1.085913528,2,5,1
983,1.142633628,1.254386939,3,5,2
984,1.177813054,1.228538732,2,5,6
985,0.96834369,1.387965718,1,1,1
986,1.125587542,1.137992281,3,2,1
987,1.248441503,1.20608423,3,4,3
988,1.113156028,1.172517165,1,2,2
989,1.522448359,0.829798744,5,2,2
990,1.681190642,0.522163161,2,2,2
991,1.322081639,1.096296179,3,2,1
992,0.881165784,1.583089081,3,2,1
993,1.969632252,0.738202371,1,2,1
994,1.475840655,0.997185474,1,2,1
995,1.212949841,1.126845034,2,6,2
996,2.060721747,0.718397698,1,17,1
997,2.109134012,0.752364868,1,2,1
998,0.869197496,1.52805528,3,4,3
999,1.043167099,1.428915585,1,2,2
1000,1.828044432,0.798867637,3,7,3
1001,1.462621356,0.755583391,2,2,2
1002,1.157886048,1.301157328,2,2,2
1003,2.16985108,0.496252994,1,2,2
1004,2.211382204,0.482936547,1,2,1
1005,1.166677796,0.979699497,3,2,1
1006,1.544662669,0.915590798,2,2,2
1007,1.699957842,1.104159859,3,2,2
1008,1.36527014,1.164513162,3,5,1
1009,2.301766593,0.688988579,1,2,1
1010,2.364826783,0.688886494,3,2,1
1011,0.785613737,1.638951643,1,5,1
1012,1.003377954,1.180640838,3,5,1
1013,2.137560153,0.775800954,1,2,2
1014,1.151418926,1.054077652,2,2,2
1015,1.559104551,1.044745607,3,2,2
1016,0.877354585,1.501375067,3,5,1
1017,2.227367131,0.82854345,1,5,1
1018,1.445497248,1.050569468,2,2,7
1019,1.597510633,1.05321683,2,5,1
1020,1.235888968,1.134872326,3,4,3
1021,1.218160518,1.276278136,1,5,1
1022,2.257885742,0.432850946,3,5,1
1023,1.089470886,1.411305522,2,5,1
1024,1.679692852,1.207186044,3,5,1
1025,1.574453291,1.164884258,1,5,1
1026,1.04190848,1.131442431,1,16,6
1027,1.85754099,0.764304543,2,5,2
1028,1.457146102,0.953709138,2,2,1
1029,1.399212223,0.883505102,2,2,1
1030,1.639899005,0.798007666,1,2,1
1031,2.469608441,0.605320019,3,2,1
1032,2.119948865,0.800716368,3,5,2
1033,1.017361782,1.043946262,3,5,1
1034,1.167138627,1.289436372,2,1,2
1035,1.483807463,0.96572286,1,5,1
1036,0.49282934,2.501338272,3,2,1
1037,0.767829696,1.707082651,1,2,1
1038,1.551368553,1.03071378,1,2,1
1039,3.301737945,0.573499373,1,2,1
1040,1.928152938,0.968335402,1,2,2
1041,2.474624696,0.545390532,3,2,1
1042,0.79154882,1.814344711,3,2,1
1043,2.782738256,0.714374494,3,4,1
1044,0.848529823,1.484485989,3,5,1
1045,1.983562823,0.562897491,3,4,1
1046,1.288607713,0.937493001,1,5,1
1047,1.285675923,1.251981535,2,2,2
1048,2.103369068,0.531661205,1,2,1
1049,1.468269695,1.348091067,3,2,2
1050,1.268982337,1.359959317,2,2,1
1051,1.824987592,0.5139669,1,2,1
1052,1.127068144,1.286603586,2,2,1
1053,0.944396478,1.511562377,3,5,2
1054,1.57111555,0.865643903,1,5,1
1055,1.381489963,1.212414328,3,5,2
1056,0.826015853,1.701831538,3,1,1
1057,1.408677555,1.021831471,1,4,1
1058,1.616603003,0.749320735,2,2,1
1059,0.706110026,1.540116683,1,2,1
1060,1.602241058,0.805517386,3,2,1
1061,1.167962343,1.556897804,2,6,2
1062,2.306703854,0.585738221,3,13,1
1063,1.292593448,1.00555731,3,6,2
1064,1.633873821,1.00206468,1,3,2
1065,0.947754849,1.572156928,3,5,1
1066,2.408244485,0.538022852,1,5,2
1067,1.690596814,1.236827844,3,2,2
1068,1.133875198,1.500006726,3,4,3
1069,1.806635362,0.772447175,1,2,2
1070,1.839935756,0.696439032,1,8,3
1071,1.723524029,0.809654957,1,2,1
1072,0.874831318,1.485388403,3,5,1
1073,1.811598598,0.728797135,1,5,1
1074,2.635225497,0.532409366,3,5,1
1075,1.833000497,0.730129767,4,5,2
1076,1.13920895,1.217023006,3,2,1
1077,0.940606905,1.804520763,1,5,1
1078,1.226093879,1.151783184,1,2,2
1079,1.897224106,0.824431023,1,5,2
1080,1.180190175,1.0157572,2,2,1
1081,1.779529995,1.030173979,3,5,1
1082,1.03471847,1.42971763,2,2,3
1083,1.441721057,1.013265275,3,5,1
1084,1.330372768,1.470314443,3,2,1
1085,1.616363638,0.868042997,1,1,1
1086,0.814179064,1.592809978,3,5,1
1087,1.881759864,0.676205544,2,2,2
1088,1.107808192,1.598512489,1,2,2
1089,1.980903868,0.878361463,3,4,1
1090,0.913722659,1.390358473,3,2,1
1091,1.578761561,0.851265029,2,5,1
1092,2.440308585,0.719990172,4,5,1
1093,1.100834504,1.439684708,1,5,2
1094,2.501681541,0.639693969,1,5,2
1095,1.647420866,0.807994652,3,2,1
1096,0.944072856,1.615353037,4,2,1
1097,0.967251928,1.560175188,2,5,2
1098,2.36507279,0.56513336,3,2,2
1099,2.41970572,0.557734531,1,5,1
1100,1.627828688,0.897385981,3,2,1
1101,1.661830399,1.101103279,2,5,1
1102,1.600779645,0.757306707,1,2,1
1103,1.839159753,0.827070845,1,2,2
1104,1.47501837,0.961025462,1,4,3
1105,0.79213402,1.657792133,2,2,1
1106,0.66521079,1.541249444,1,4,1
1107,1.994678271,0.969626132,1,2,1
1108,0.569510679,1.806571843,1,2,1
1109,1.329541321,1.313228677,3,5,1
1110,1.169618781,1.101343165,3,5,1
1111,2.691115561,0.702797853,1,5,1
1112,1.091562687,1.05620136,1,4,7
1113,1.529890707,0.713508362,1,4,3
1114,1.765135438,0.775598392,1,2,6
1115,1.809011877,0.788093316,1,3,1
1116,1.190232966,0.906230511,1,1,7
1117,2.180982519,0.58185405,3,9,1
1118,1.47582032,0.79547552,1,5,3
1119,1.233628156,1.231699149,3,4,1
1120,1.718111273,0.848741454,1,5,2
1121,1.029892161,1.227022581,1,9,1
1122,1.812645824,0.642645185,1,6,1
1123,0.489583914,2.736421275,2,2,1
1124,1.294278165,1.108454715,3,2,1
1125,0.965250671,1.695079286,3,3,2
1126,2.111934459,0.655356893,1,2,2
1127,1.613575256,0.628107529,1,1,1
1128,1.91268657,0.945042221,1,10,6
1129,1.845766655,0.818266059,2,5,1
1130,1.609301146,0.967261896,3,5,1
1131,0.954982365,1.361726268,4,2,1
1132,1.210849703,1.384116564,2,4,3
1133,2.507321399,0.517501575,3,5,1
1134,1.587837528,1.008138837,2,3,1
1135,1.137718628,1.496153124,3,2,2
1136,1.953730802,0.590313527,1,2,2
1137,2.148221023,0.780087154,3,5,2
1138,1.690115976,1.272815395,1,5,2
1139,1.426798794,0.907056181,1,1,1
1140,1.350479914,1.109940256,1,2,1
1141,0.767516268,1.597177645,1,2,1
1142,1.091533361,1.138394646,2,4,1
1143,1.990083527,0.762445528,3,4,1
1144,1.945492579,0.629376063,3,4,2
1145,1.808700788,0.931960913,1,1,2
1146,1.09829765,1.464184665,2,5,1
1147,1.204791017,0.967985491,5,2,1
1148,2.028509474,0.493997925,2,2,2
1149,1.404272747,1.103926956,1,2,2
1150,1.76016701,0.964886603,3,2,1
1151,1.623828472,0.849034631,1,2,1
1152,1.333208989,1.057157277,3,2,6
1153,1.793727241,0.953300368,3,2,2
1154,0.934637298,1.806039557,1,5,2
1155,1.326069963,1.009229126,3,5,2
1156,0.620727458,2.160310425,1,2,2
1157,2.196801459,0.617747369,3,2,2
1158,1.305921705,1.179884158,2,2,6
1159,0.925399564,1.756106118,1,5,2
1160,1.382443885,1.108752284,3,5,1
1161,1.465679243,1.006636828,1,4,3
1162,1.120116669,1.038046414,3,2,1
1163,1.904675609,0.793445799,2,5,2
1164,1.552851499,1.165738496,3,2,2
1165,1.843184346,0.967076724,3,5,2
1166,2.158593739,0.7827388,1,2,2
1167,1.423918793,0.804594939,1,18,8
1168,1.673055167,0.612935448,3,7,9
1169,1.419634831,1.250832726,2,16,1
1170,1.294768382,1.382813664,3,2,6
1171,2.075306026,0.603395301,1,2,2
1172,2.529735829,0.735875583,1,2,1
1173,1.156860837,1.243629626,3,12,1
1174,1.701619785,0.803920809,1,2,2
1175,1.792373163,0.664619247,1,1,2
1176,1.578806183,0.809549252,1,2,2
1177,2.435344983,0.620221567,2,4,1
1178,1.709710579,0.754920369,3,2,1
1179,1.43235572,1.144113577,3,1,1
1180,1.903774883,0.89070883,2,2,1
1181,1.83575182,0.843282253,3,13,1
1182,1.301281858,1.385378074,1,2,1
1183,1.549798268,0.726812295,3,4,1
1184,1.372865382,1.199538162,1,1,3
1185,1.716209723,0.725118404,1,4,3
1186,1.843717772,0.96752941,3,5,1
1187,1.199397135,1.202509182,3,2,2
1188,0.839821775,1.54959716,3,2,1
1189,1.590085854,0.89625157,5,5,1
1190,2.239802221,0.581600984,2,2,1
1191,1.134306024,1.041431617,3,5,2
1192,2.261612709,0.585055577,1,4,1
1193,1.006755801,1.081013007,3,2,1
1194,1.395761293,0.748719651,1,2,2
1195,2.586625085,0.591780269,1,2,1
1196,1.238947309,1.241177675,1,2,1
1197,1.611714243,0.972922687,2,5,1
1198,1.074108394,1.282920039,2,5,2
1199,2.075767468,0.621232791,1,2,2
1200,1.110363295,0.941470594,1,16,6
1201,0.935155229,1.46593005,2,3,1
1202,1.5807905,0.604427193,3,2,1
1203,2.495496202,0.482164203,3,2,2
1204,1.737701386,0.692246649,3,5,1
1205,1.552182295,0.96107593,4,2,1
1206,0.997651914,1.403010072,1,5,6
1207,1.043139937,1.543349191,1,5,2
1208,1.158914222,1.324187928,1,1,1
1209,1.53185128,1.431692605,3,4,1
1210,1.394474502,1.050782866,1,2,1
1211,1.656052208,0.846594478,1,4,2
1212,1.632721091,0.908558917,3,5,1
1213,1.184418223,1.676746137,1,2,2
1214,1.379860994,1.025406955,3,2,2
1215,0.95635486,1.594100048,2,2,1
1216,0.983861109,1.249010164,1,5,2
1217,1.817333424,1.002048239,1,2,1
1218,2.201069614,0.768666991,2,2,1
1219,1.581934666,1.020546943,1,2,2
1220,1.840959751,0.92643412,3,5,1
1221,1.061770662,1.203911523,2,2,1
1222,0.972271995,1.464669312,1,2,2
1223,1.459401185,0.976374128,3,13,1
1224,1.348886006,1.037861889,3,13,10
1225,1.241463501,1.16127291,1,2,2
1226,1.339915867,1.157341418,1,2,2
1227,1.392535195,0.878998045,2,5,2
1228,1.449406248,1.201150603,1,2,1
1229,2.655160043,0.854634335,1,2,1
1230,1.639121261,0.76300837,1,2,1
1231,1.029608918,1.058766411,1,2,2
1232,1.860121598,1.133634946,4,4,1
1233,0.934626128,1.655682899,2,5,1
1234,0.919209914,1.180652898,1,5,7
1235,1.491633387,0.864394353,1,5,1
1236,3.654327952,0.310501959,1,9,2
1237,1.315750987,1.192756761,1,3,7
1238,2.735843028,0.685066469,3,2,1
1239,0.998579324,1.337058677,1,2,3
1240,1.731609845,0.629588808,2,2,2
1241,1.439013542,0.850566373,2,2,1
1242,2.82470206,0.519572787,1,2,1
1243,1.318593058,0.85722475,1,1,2
1244,1.043401659,1.465160557,1,2,1
1245,1.50503511,0.757066544,3,2,6
1246,0.708993974,1.846194512,1,3,6
1247,1.58335209,0.822214783,3,2,2
1248,1.273448946,1.339729543,3,3,6
1249,1.602573506,0.915086393,4,2,1
1250,0.502148672,2.983704069,1,4,3
1251,0.846668132,1.391143741,3,3,1
1252,2.836224005,0.498270537,1,2,2
1253,1.287189027,0.71521391,3,2,1
1254,1.433799579,0.827360605,1,2,6
1255,1.416258118,0.918837241,1,3,1
1256,1.482242778,0.792710881,3,2,2
1257,1.160303638,1.336026377,1,4,3
1258,1.025070359,1.178767697,1,2,2
1259,2.916542189,0.496210373,1,2,2
1260,0.998870026,1.159363743,1,2,1
1261,2.48847823,0.535924604,1,3,2
1262,1.929849362,0.649945913,2,2,2
1263,0.25521956,3.272032306,1,1,6
1264,2.265718321,0.588150646,3,2,1
1265,1.290252473,0.810678619,1,3,1
1266,2.306089042,0.765637536,3,2,1
1267,2.797999788,0.600941757,1,3,2
1268,0.936941023,1.699955542,4,1,6
1269,1.842193153,0.853386267,3,3,1
1270,0.935182063,1.615600991,2,2,2
1271,0.833395016,1.269990055,1,1,1
1272,0.817674445,1.339918474,1,4,3
1273,1.759135897,0.845493743,1,2,2
1274,0.796552309,1.43706592,1,3,2
1275,0.577635975,2.466185462,3,2,1
1276,1.799571246,0.818055055,1,2,2
1277,2.265838856,0.496402232,1,3,2
1278,0.851144567,1.652621151,1,2,1
1279,0.908613976,1.736877597,3,2,1
1280,0.696629519,1.714820413,3,2,2
1281,1.046818244,1.360241654,1,2,1
1282,0.854555005,1.389437461,1,3,2
1283,1.619509208,0.862185672,3,3,2
1284,1.926984648,0.530893032,2,3,2
1285,0.687757707,1.649067534,3,2,1
1286,1.315321711,1.292758527,1,2,1
1287,2.601099382,0.480784455,3,3,1
